record_id,source_file,source_type,resource_class,sub_class,level,name,era,address,town,target_geometry,lng,lat,spatial_method,spatial_confidence,matched_existing_anchor,matched_poi,dedup_status,dedup_match,centroid_town
IH_0358,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,市级和县级文物保护单位,朱子襄墓,清代,广东省佛山市南海区九江镇下西社区居委会太平村龟岗西南麓,九江镇,point,113.005299,22.836108,existing_anchor_name,0.98,朱子襄墓,,duplicate_existing_anchor,朱子襄墓,九江镇
IH_0359,不可移动文物Excel.xls,不可移动文物,古建筑,牌坊影壁,省级文物保护单位,良二千石牌坊,明代,广东省佛山市南海区九江镇下西社区居委会大稔村北边,九江镇,point,113.003731,22.837996,existing_anchor_name,0.98,良二千石牌坊,,duplicate_existing_anchor,良二千石牌坊,九江镇
IH_0360,不可移动文物Excel.xls,不可移动文物,石窟寺及石刻,石雕,尚未核定公布为文物保护单位的不可移动文物,水南石狮,明代,广东省佛山市南海区九江镇水南社区居委会龙鹤村狮子巷口,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0361,不可移动文物Excel.xls,不可移动文物,古建筑,寺观塔阁（及其他宗教建筑）,尚未核定公布为文物保护单位的不可移动文物,水南圣母殿,清代,广东省佛山市南海区九江镇水南社区居委会龙鹤村路2号旁,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0362,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,水南何氏墓,宋辽西夏金元,广东省佛山市南海区九江镇水南社区居委会清叟村兴仁巷11号侧,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0363,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,中北民居,近现代,广东省佛山市南海区九江镇下东村委会中北村535号,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0364,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,传统民居,尚未核定公布为文物保护单位的不可移动文物,中西郑家东大院,近现代,广东省佛山市南海区九江镇下东村委会中西村487号,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0365,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,市级和县级文物保护单位,上东岑局楼,近现代,广东省佛山市南海区九江镇上东社区居委会上东沙村红旗421-422号,九江镇,point,113.03,22.83,existing_anchor_name,0.98,上东岑局楼,,duplicate_existing_anchor,上东岑局楼,九江镇
IH_0366,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,医疗卫生建筑,尚未核定公布为文物保护单位的不可移动文物,大谷冯联卿医所,近现代,广东省佛山市南海区九江镇大谷社区居委会南约村南约三巷三号,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0367,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,尚未核定公布为文物保护单位的不可移动文物,世老拱卫天枢门楼,近现代,广东省佛山市南海区九江镇朗星社区居委会世老村新一巷一号侧,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0368,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,水南谭镇源家族墓,"宋辽西夏金元,明代",广东省佛山市南海区九江镇水南社区居委会沙涌村南边山坡,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0369,不可移动文物Excel.xls,不可移动文物,古墓葬,帝王陵寝,尚未核定公布为文物保护单位的不可移动文物,南方岑氏家族墓,"宋辽西夏金元,明代",广东省佛山市南海区九江镇南方社区居委会上南村344号侧宝鸭山上,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0370,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,太平振发楼,近现代,广东省佛山市南海区九江镇太平社区沙基横巷14号,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0371,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,西山关氏祖祠,清代,广东省佛山市南海区九江镇上西村委会西山村西北边,九江镇,point,112.987766,22.839409,poi_name_fuzzy,0.84,,关氏祖祠,new_candidate,,九江镇
IH_0372,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,尚未核定公布为文物保护单位的不可移动文物,新龙龙涌窦,清代,广东省佛山市南海区九江镇新龙村委会龙涌村龙涌街35号侧,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0373,不可移动文物Excel.xls,不可移动文物,古建筑,堤坝渠堰（及其他水利设施）,市级和县级文物保护单位,下北石塘闸,清代,广东省佛山市南海区九江镇下北社区居委会石塘村,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0374,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,省级文物保护单位,叶正简墓,宋辽西夏金元,广东省佛山市南海区狮山镇颜峰社区居委会人和村葫芦岗,狮山镇,point,113.076651,23.137093,poi_name_exact,0.94,,叶正简墓,matched_poi_only,叶正简墓,狮山镇
IH_0375,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,万寿养志园,近现代,广东省佛山市南海区九江镇下西社区居委会万寿村377号,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0376,不可移动文物Excel.xls,不可移动文物,古建筑,城垣城楼（及其他军事建筑及设施）,尚未核定公布为文物保护单位的不可移动文物,儒溪镇顶炮楼,清代,广东省佛山市南海区西樵镇儒溪村委会立新村十一巷11号前,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0377,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,罗田黎氏宗祠,清代,广东省佛山市南海区大沥镇奇槎社区居委会罗南村黎家街五巷1号,大沥镇,point,113.169065,23.049273,poi_name_fuzzy,0.84,,黎氏宗祠,new_candidate,,桂城街道
IH_0378,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,点头湛河公祠,清代,广东省佛山市南海区大沥镇大镇社区居委会点头村南十六巷2号,大沥镇,point,113.108739,23.081781,poi_name_fuzzy,0.84,,湛河公祠,new_candidate,,大沥镇
IH_0379,不可移动文物Excel.xls,不可移动文物,古文化遗址,窑址,市级和县级文物保护单位,文头岭窑址,"隋唐五代十国,宋辽西夏金元",广东省佛山市南海区里水镇逢涌村委会文头岭南麓,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0380,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,省级文物保护单位,曹氏大宗祠,"明代,清代",广东省佛山市南海区大沥镇曹边社区居委会滘北村一巷6号,大沥镇,point,113.107065,23.11553,poi_name_exact,0.94,,曹氏大宗祠,matched_poi_only,曹氏大宗祠,大沥镇
IH_0381,不可移动文物Excel.xls,不可移动文物,古文化遗址,祭祀遗址,市级和县级文物保护单位,破排角遗址,宋辽西夏金元,广东省佛山市南海区九江镇沙口社区文昌路沙口社区卫生站对面,九江镇,point,113.037232,22.814643,existing_anchor_name,0.98,破排角遗址,,duplicate_existing_anchor,破排角遗址,九江镇
IH_0382,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,禄舟万寿堂,清代,广东省佛山市南海区西樵镇岭西村委会禄舟村2O号,西樵镇,point,112.948687,22.922072,existing_anchor_name,0.98,禄舟万寿堂,,duplicate_existing_anchor,禄舟万寿堂,西樵镇
IH_0383,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,省级文物保护单位,平地黄氏大宗祠,清代,广东省佛山市南海区大沥镇平地社区居委会平地村新市大街三号,大沥镇,point,113.021404,23.062956,poi_name_fuzzy,0.84,,黄氏大宗祠,new_candidate,,狮山镇
IH_0384,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,莘村梁氏宗祠,清代,广东省佛山市南海区西樵镇联新社区居委会莘村村安定东十街街口,西樵镇,point,113.125926,23.13648,poi_name_fuzzy,0.84,,梁氏宗祠,new_candidate,,大沥镇
IH_0385,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,市级和县级文物保护单位,邝氏始祖墓,宋辽西夏金元,广东省佛山市南海区大沥镇大镇社区居委会四中村北侧,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0386,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,朝议世家邝公祠,"明代,清代",广东省佛山市南海区大沥镇大镇社区居委会四中村,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0387,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,沙泥大夫家庙,清代,广东省佛山市南海区大沥镇钟边社区居委会沙泥村东北边,大沥镇,point,113.100348,23.101866,poi_name_fuzzy,0.84,,大夫家庙,new_candidate,,大沥镇
IH_0388,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,省级文物保护单位,钟氏大宗祠,清代,广东省佛山市南海区大沥镇钟边社区居委会钟边村钟边大道11号侧,大沥镇,point,113.113536,23.097179,poi_name_exact,0.94,,钟氏大宗祠,matched_poi_only,钟氏大宗祠,大沥镇
IH_0389,不可移动文物Excel.xls,不可移动文物,古建筑,城垣城楼（及其他军事建筑及设施）,尚未核定公布为文物保护单位的不可移动文物,铁村门楼,清代,广东省佛山市南海区大沥镇钟边社区居委会铁村村南村口,大沥镇,point,113.111292,23.103047,address_token_centroid,0.72,,铁村 (9 points),new_candidate,,大沥镇
IH_0390,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,麦边平地大桥,明代,广东省佛山市南海区大沥镇平地社区居委会麦边村桥头涌上,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0391,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,其他近现代代表性建筑,市级和县级文物保护单位,大沥革命烈士纪念碑,近现代,广东省佛山市南海区大沥镇沥苑社区沥园路大沥文化公园内,大沥镇,point,113.122997,23.111783,poi_name_exact,0.94,,大沥革命烈士纪念碑,matched_poi_only,大沥革命烈士纪念碑,大沥镇
IH_0392,不可移动文物Excel.xls,不可移动文物,古建筑,学堂书院（及其他文化教育建筑）,市级和县级文物保护单位,荔庄泰岭书舍,清代,广东省佛山市南海区大沥镇沥东社区居委会荔庄村东区二巷1号,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0393,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,松塘区氏宗祠,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村桂香坊,西樵镇,point,112.912902,22.986593,existing_anchor_name,0.98,松塘区氏宗祠,,duplicate_existing_anchor,松塘区氏宗祠,西樵镇
IH_0394,不可移动文物Excel.xls,不可移动文物,古建筑,宅第民居,市级和县级文物保护单位,松塘太史第,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村华宁坊59号侧,西樵镇,point,112.912236,22.985299,existing_anchor_name,0.98,松塘太史第,,duplicate_existing_anchor,松塘太史第,西樵镇
IH_0395,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,凤池曹氏大宗祠,清代,广东省佛山市南海区大沥镇凤池社区居委会凤西村凤西公园旁,大沥镇,point,113.107065,23.11553,poi_name_fuzzy,0.84,,曹氏大宗祠,new_candidate,,大沥镇
IH_0396,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,荔庄村吴氏祖祠,清代,广东省佛山市南海区大沥镇沥东社区居委会荔庄村东区一巷1号,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0397,不可移动文物Excel.xls,不可移动文物,古建筑,宅第民居,市级和县级文物保护单位,松塘翘秀园,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村华宁坊1号,西樵镇,point,112.910982,22.985446,existing_anchor_name,0.98,松塘翘秀园,,duplicate_existing_anchor,松塘翘秀园,西樵镇
IH_0398,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,松塘见五大夫祠,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村桂香坊,西樵镇,point,112.913098,22.98617,existing_anchor_name,0.98,松塘见五大夫祠,,duplicate_existing_anchor,松塘见五大夫祠,西樵镇
IH_0399,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,松塘六世祖祠,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村桂香坊,西樵镇,point,112.912902,22.986592,existing_anchor_name,0.98,松塘六世祖祠,,duplicate_existing_anchor,松塘六世祖祠,西樵镇
IH_0400,不可移动文物Excel.xls,不可移动文物,古建筑,宅第民居,市级和县级文物保护单位,松塘司马第,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村桂香坊126号,西樵镇,point,112.912902,22.986594,existing_anchor_name,0.98,松塘司马第,,duplicate_existing_anchor,松塘司马第,西樵镇
IH_0401,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,松塘塘西六世祖祠,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村塘西坊61号侧,西樵镇,point,112.909578,22.986672,existing_anchor_name,0.98,松塘塘西六世祖祠,,duplicate_existing_anchor,松塘塘西六世祖祠,西樵镇
