ix,iy,clng,clat,town,official_count,immovable_count,museum_count,historical_area_count,historical_street_count
70,73,113.15525,23.12875,大沥镇,0,0,0,0,0
70,74,113.15525,23.13325,里水镇,0,0,0,0,0
70,75,113.15525,23.13775,里水镇,0,0,0,0,0
70,76,113.15525,23.14225,里水镇,0,0,0,0,0
70,77,113.15525,23.14675,里水镇,0,0,0,0,0
70,78,113.15525,23.15125,里水镇,0,0,0,0,0
70,79,113.15525,23.15575,里水镇,0,0,0,0,0
70,80,113.15525,23.16025,里水镇,0,0,0,0,0
70,81,113.15525,23.16475,里水镇,0,0,0,0,0
70,82,113.15525,23.16925,里水镇,0,0,0,0,0
70,83,113.15525,23.17375,里水镇,0,0,0,0,0
70,84,113.15525,23.17825,里水镇,0,0,0,0,0
70,85,113.15525,23.18275,里水镇,0,0,0,0,0
70,86,113.15525,23.18725,里水镇,0,0,0,0,0
70,87,113.15525,23.19175,里水镇,0,0,0,0,0
70,88,113.15525,23.19625,里水镇,0,0,0,0,0
70,89,113.15525,23.20075,里水镇,0,0,0,0,0
70,90,113.15525,23.20525,里水镇,0,0,0,0,0
70,91,113.15525,23.20975,里水镇,0,0,0,0,0
70,92,113.15525,23.21425,里水镇,0,0,0,0,0
70,93,113.15525,23.21875,里水镇,0,0,0,0,0
70,94,113.15525,23.22325,里水镇,0,0,0,0,0
70,95,113.15525,23.22775,里水镇,0,0,0,0,0
70,96,113.15525,23.23225,里水镇,0,0,0,0,0
70,97,113.15525,23.23675,里水镇,0,0,0,0,0
70,98,113.15525,23.24125,里水镇,0,0,0,0,0
70,99,113.15525,23.24575,里水镇,0,0,0,0,0
70,100,113.15525,23.25025,里水镇,0,0,0,0,0
70,101,113.15525,23.25475,里水镇,0,0,0,0,0
70,102,113.15525,23.25925,里水镇,0,0,0,0,0
70,103,113.15525,23.26375,里水镇,0,0,0,0,0
70,104,113.15525,23.26825,里水镇,0,0,0,0,0
70,105,113.15525,23.27275,里水镇,0,0,0,0,0
70,106,113.15525,23.27725,里水镇,0,0,0,0,0
70,107,113.15525,23.28175,里水镇,0,0,0,0,0
71,44,113.15975,22.99825,未标注,0,0,0,0,0
71,45,113.15975,23.00275,桂城街道,0,0,0,0,0
71,46,113.15975,23.00725,桂城街道,0,0,0,0,0
71,47,113.15975,23.01175,桂城街道,0,0,0,0,0
71,48,113.15975,23.01625,桂城街道,0,0,0,0,0
71,49,113.15975,23.02075,桂城街道,0,0,0,0,0
71,50,113.15975,23.02525,桂城街道,0,0,0,0,0
71,51,113.15975,23.02975,桂城街道,0,0,0,0,0
71,52,113.15975,23.03425,桂城街道,0,0,0,0,0
71,53,113.15975,23.03875,桂城街道,0,0,0,0,0
71,54,113.15975,23.04325,桂城街道,0,0,0,0,0
71,55,113.15975,23.04775,桂城街道,0,0,0,0,0
71,56,113.15975,23.05225,桂城街道,0,0,0,0,0
71,57,113.15975,23.05675,桂城街道,1,0,0,0,0
71,58,113.15975,23.06125,桂城街道,1,0,0,0,0
71,59,113.15975,23.06575,桂城街道,0,0,0,0,0
71,60,113.15975,23.07025,桂城街道,0,0,0,0,0
71,61,113.15975,23.07475,桂城街道,0,0,0,0,0
71,62,113.15975,23.07925,大沥镇,0,0,0,0,0
71,63,113.15975,23.08375,大沥镇,0,0,0,0,0
71,64,113.15975,23.08825,大沥镇,0,0,0,0,0
71,65,113.15975,23.09275,大沥镇,0,0,0,0,0
71,66,113.15975,23.09725,大沥镇,0,0,0,0,0
71,67,113.15975,23.10175,大沥镇,0,0,0,0,0
71,68,113.15975,23.10625,大沥镇,0,0,0,0,0
71,69,113.15975,23.11075,大沥镇,0,0,0,0,0
71,70,113.15975,23.11525,大沥镇,1,0,0,1,0
71,71,113.15975,23.11975,大沥镇,5,2,0,1,0
71,72,113.15975,23.12425,大沥镇,0,0,0,0,0
71,73,113.15975,23.12875,大沥镇,0,0,0,0,0
71,74,113.15975,23.13325,里水镇,0,0,0,0,0
71,75,113.15975,23.13775,里水镇,0,0,0,0,0
71,76,113.15975,23.14225,里水镇,0,0,0,0,0
71,77,113.15975,23.14675,里水镇,0,0,0,0,0
71,78,113.15975,23.15125,里水镇,0,0,0,0,0
71,79,113.15975,23.15575,里水镇,0,0,0,0,0
71,80,113.15975,23.16025,里水镇,0,0,0,0,0
71,81,113.15975,23.16475,里水镇,0,0,0,0,0
71,82,113.15975,23.16925,里水镇,0,0,0,0,0
71,83,113.15975,23.17375,里水镇,0,0,0,0,0
71,84,113.15975,23.17825,里水镇,2,2,0,0,0
71,85,113.15975,23.18275,里水镇,2,2,0,0,0
71,86,113.15975,23.18725,里水镇,0,0,0,0,0
71,87,113.15975,23.19175,里水镇,0,0,0,0,0
71,88,113.15975,23.19625,里水镇,1,1,0,0,0
71,89,113.15975,23.20075,里水镇,1,1,0,0,0
71,90,113.15975,23.20525,里水镇,0,0,0,0,0
71,91,113.15975,23.20975,里水镇,0,0,0,0,0
71,92,113.15975,23.21425,里水镇,0,0,0,0,0
71,93,113.15975,23.21875,里水镇,0,0,0,0,0
71,94,113.15975,23.22325,里水镇,0,0,0,0,0
71,95,113.15975,23.22775,里水镇,0,0,0,0,0
71,96,113.15975,23.23225,里水镇,0,0,0,0,0
71,97,113.15975,23.23675,里水镇,0,0,0,0,0
71,98,113.15975,23.24125,里水镇,0,0,0,0,0
71,99,113.15975,23.24575,里水镇,0,0,0,0,0
71,100,113.15975,23.25025,里水镇,0,0,0,0,0
71,101,113.15975,23.25475,里水镇,0,0,0,0,0
71,102,113.15975,23.25925,里水镇,0,0,0,0,0
71,103,113.15975,23.26375,里水镇,0,0,0,0,0
71,104,113.15975,23.26825,里水镇,0,0,0,0,0
71,105,113.15975,23.27275,里水镇,0,0,0,0,0
71,106,113.15975,23.27725,里水镇,0,0,0,0,0
71,107,113.15975,23.28175,未标注,0,0,0,0,0
72,44,113.16425,22.99825,桂城街道,0,0,0,0,0
72,45,113.16425,23.00275,桂城街道,0,0,0,0,0
72,46,113.16425,23.00725,桂城街道,0,0,0,0,0
72,47,113.16425,23.01175,桂城街道,0,0,0,0,0
72,48,113.16425,23.01625,桂城街道,0,0,0,0,0
72,49,113.16425,23.02075,桂城街道,1,1,0,0,0
72,50,113.16425,23.02525,桂城街道,1,1,0,0,0
72,51,113.16425,23.02975,桂城街道,0,0,0,0,0
72,52,113.16425,23.03425,桂城街道,0,0,0,0,0
72,53,113.16425,23.03875,桂城街道,0,0,0,0,0
72,54,113.16425,23.04325,桂城街道,0,0,0,0,0
72,55,113.16425,23.04775,桂城街道,0,0,0,0,0
72,56,113.16425,23.05225,桂城街道,0,0,0,0,0
72,57,113.16425,23.05675,桂城街道,0,0,0,0,0
72,58,113.16425,23.06125,桂城街道,2,1,0,0,0
72,59,113.16425,23.06575,桂城街道,0,0,0,0,0
72,60,113.16425,23.07025,桂城街道,0,0,0,0,0
72,61,113.16425,23.07475,桂城街道,0,0,0,0,0
72,62,113.16425,23.07925,大沥镇,0,0,0,0,0
72,63,113.16425,23.08375,大沥镇,0,0,0,0,0
72,64,113.16425,23.08825,大沥镇,0,0,0,0,0
72,65,113.16425,23.09275,大沥镇,0,0,0,0,0
72,66,113.16425,23.09725,大沥镇,0,0,0,0,0
72,67,113.16425,23.10175,大沥镇,0,0,0,0,0
72,68,113.16425,23.10625,大沥镇,0,0,0,0,0
72,69,113.16425,23.11075,大沥镇,0,0,0,0,0
72,70,113.16425,23.11525,大沥镇,0,0,0,0,0
72,71,113.16425,23.11975,大沥镇,0,0,0,0,0
72,72,113.16425,23.12425,大沥镇,0,0,0,0,0
72,73,113.16425,23.12875,大沥镇,0,0,0,0,0
72,74,113.16425,23.13325,里水镇,0,0,0,0,0
72,75,113.16425,23.13775,里水镇,0,0,0,0,0
72,76,113.16425,23.14225,里水镇,0,0,0,0,0
72,77,113.16425,23.14675,里水镇,0,0,0,0,0
72,78,113.16425,23.15125,里水镇,0,0,0,0,0
72,79,113.16425,23.15575,里水镇,0,0,0,0,0
72,80,113.16425,23.16025,里水镇,0,0,0,0,0
72,81,113.16425,23.16475,里水镇,0,0,0,0,0
72,82,113.16425,23.16925,里水镇,0,0,0,0,0
72,83,113.16425,23.17375,里水镇,0,0,0,0,0
72,84,113.16425,23.17825,里水镇,0,0,0,0,0
72,85,113.16425,23.18275,里水镇,0,0,0,0,0
72,86,113.16425,23.18725,里水镇,0,0,0,0,0
72,87,113.16425,23.19175,里水镇,0,0,0,0,0
72,88,113.16425,23.19625,里水镇,1,1,0,0,0
72,89,113.16425,23.20075,里水镇,1,1,0,0,0
72,90,113.16425,23.20525,里水镇,0,0,0,0,0
72,91,113.16425,23.20975,里水镇,0,0,0,0,0
72,92,113.16425,23.21425,里水镇,0,0,0,0,0
72,93,113.16425,23.21875,里水镇,0,0,0,0,0
72,94,113.16425,23.22325,里水镇,0,0,0,0,0
72,95,113.16425,23.22775,里水镇,0,0,0,0,0
72,96,113.16425,23.23225,里水镇,0,0,0,0,0
72,97,113.16425,23.23675,里水镇,0,0,0,0,0
72,98,113.16425,23.24125,里水镇,0,0,0,0,0
72,99,113.16425,23.24575,里水镇,0,0,0,0,0
72,100,113.16425,23.25025,里水镇,0,0,0,0,0
72,101,113.16425,23.25475,里水镇,0,0,0,0,0
72,102,113.16425,23.25925,里水镇,0,0,0,0,0
72,103,113.16425,23.26375,里水镇,1,1,0,0,0
72,104,113.16425,23.26825,里水镇,0,0,0,0,0
72,105,113.16425,23.27275,里水镇,0,0,0,0,0
72,106,113.16425,23.27725,里水镇,0,0,0,0,0
73,44,113.16875,22.99825,桂城街道,0,0,0,0,0
73,45,113.16875,23.00275,桂城街道,0,0,0,0,0
73,46,113.16875,23.00725,桂城街道,0,0,0,0,0
73,47,113.16875,23.01175,桂城街道,0,0,0,0,0
73,48,113.16875,23.01625,桂城街道,0,0,0,0,0
73,49,113.16875,23.02075,桂城街道,0,0,0,0,0
73,50,113.16875,23.02525,桂城街道,0,0,0,0,0
73,51,113.16875,23.02975,桂城街道,0,0,0,0,0
73,52,113.16875,23.03425,桂城街道,0,0,0,0,0
73,53,113.16875,23.03875,桂城街道,0,0,0,0,0
73,54,113.16875,23.04325,桂城街道,0,0,0,0,0
73,55,113.16875,23.04775,桂城街道,3,3,0,0,0
73,56,113.16875,23.05225,桂城街道,3,3,0,0,0
73,57,113.16875,23.05675,桂城街道,0,0,0,0,0
73,58,113.16875,23.06125,桂城街道,2,1,0,0,0
73,59,113.16875,23.06575,桂城街道,0,0,0,0,0
73,60,113.16875,23.07025,桂城街道,0,0,0,0,0
73,61,113.16875,23.07475,大沥镇,0,0,0,0,0
73,62,113.16875,23.07925,大沥镇,0,0,0,0,0
73,63,113.16875,23.08375,大沥镇,0,0,0,0,0
73,64,113.16875,23.08825,大沥镇,0,0,0,0,0
73,65,113.16875,23.09275,大沥镇,0,0,0,0,0
73,66,113.16875,23.09725,大沥镇,0,0,0,0,0
73,67,113.16875,23.10175,大沥镇,0,0,0,0,0
73,68,113.16875,23.10625,大沥镇,0,0,0,0,0
73,69,113.16875,23.11075,大沥镇,0,0,0,0,0
73,70,113.16875,23.11525,大沥镇,0,0,0,0,0
73,71,113.16875,23.11975,大沥镇,0,0,0,0,0
73,72,113.16875,23.12425,大沥镇,0,0,0,0,0
73,73,113.16875,23.12875,大沥镇,0,0,0,0,0
73,74,113.16875,23.13325,大沥镇,0,0,0,0,0
73,75,113.16875,23.13775,里水镇,0,0,0,0,0
73,76,113.16875,23.14225,里水镇,0,0,0,0,0
73,77,113.16875,23.14675,里水镇,0,0,0,0,0
73,78,113.16875,23.15125,大沥镇,0,0,0,0,0
73,79,113.16875,23.15575,里水镇,0,0,0,0,0
73,80,113.16875,23.16025,里水镇,0,0,0,0,0
73,81,113.16875,23.16475,里水镇,0,0,0,0,0
73,82,113.16875,23.16925,里水镇,0,0,0,0,0
73,83,113.16875,23.17375,里水镇,0,0,0,0,0
73,84,113.16875,23.17825,里水镇,0,0,0,0,0
73,85,113.16875,23.18275,里水镇,0,0,0,0,0
73,86,113.16875,23.18725,里水镇,0,0,0,0,0
73,87,113.16875,23.19175,里水镇,0,0,0,0,0
73,88,113.16875,23.19625,里水镇,0,0,0,0,0
73,89,113.16875,23.20075,里水镇,0,0,0,0,0
73,90,113.16875,23.20525,里水镇,0,0,0,0,0
73,91,113.16875,23.20975,里水镇,0,0,0,0,0
73,92,113.16875,23.21425,里水镇,0,0,0,0,0
73,93,113.16875,23.21875,里水镇,0,0,0,0,0
73,94,113.16875,23.22325,里水镇,0,0,0,0,0
73,95,113.16875,23.22775,里水镇,0,0,0,0,0
73,96,113.16875,23.23225,里水镇,0,0,0,0,0
73,97,113.16875,23.23675,里水镇,0,0,0,0,0
73,98,113.16875,23.24125,里水镇,0,0,0,0,0
73,99,113.16875,23.24575,里水镇,0,0,0,0,0
73,100,113.16875,23.25025,里水镇,0,0,0,0,0
73,101,113.16875,23.25475,里水镇,0,0,0,0,0
73,102,113.16875,23.25925,里水镇,4,4,0,0,0
73,103,113.16875,23.26375,里水镇,5,5,0,0,0
73,104,113.16875,23.26825,里水镇,0,0,0,0,0
73,105,113.16875,23.27275,里水镇,0,0,0,0,0
73,106,113.16875,23.27725,里水镇,0,0,0,0,0
74,43,113.17325,22.99375,未标注,0,0,0,0,0
74,44,113.17325,22.99825,桂城街道,0,0,0,0,0
74,45,113.17325,23.00275,桂城街道,0,0,0,0,0
74,46,113.17325,23.00725,桂城街道,0,0,0,0,0
74,47,113.17325,23.01175,桂城街道,0,0,0,0,0
74,48,113.17325,23.01625,桂城街道,0,0,0,0,0
74,49,113.17325,23.02075,桂城街道,0,0,0,0,0
74,50,113.17325,23.02525,桂城街道,0,0,0,0,0
74,51,113.17325,23.02975,桂城街道,0,0,0,0,0
74,52,113.17325,23.03425,桂城街道,0,0,0,0,0
74,53,113.17325,23.03875,桂城街道,0,0,0,0,0
74,54,113.17325,23.04325,桂城街道,0,0,0,0,0
74,55,113.17325,23.04775,桂城街道,0,0,0,0,0
74,56,113.17325,23.05225,桂城街道,0,0,0,0,0
74,57,113.17325,23.05675,桂城街道,0,0,0,0,0
74,58,113.17325,23.06125,桂城街道,2,1,0,0,0
74,59,113.17325,23.06575,桂城街道,2,1,0,0,0
74,60,113.17325,23.07025,未标注,0,0,0,0,0
74,61,113.17325,23.07475,未标注,0,0,0,0,0
74,62,113.17325,23.07925,未标注,0,0,0,0,0
74,63,113.17325,23.08375,大沥镇,0,0,0,0,0
74,64,113.17325,23.08825,大沥镇,0,0,0,0,0
74,65,113.17325,23.09275,大沥镇,0,0,0,0,0
74,66,113.17325,23.09725,大沥镇,0,0,0,0,0
74,67,113.17325,23.10175,大沥镇,0,0,0,0,0
74,68,113.17325,23.10625,大沥镇,0,0,0,0,0
74,69,113.17325,23.11075,大沥镇,1,1,0,0,0
74,70,113.17325,23.11525,大沥镇,0,0,0,0,0
74,71,113.17325,23.11975,大沥镇,0,0,0,0,0
74,72,113.17325,23.12425,大沥镇,0,0,0,0,0
74,73,113.17325,23.12875,大沥镇,0,0,0,0,0
74,74,113.17325,23.13325,大沥镇,0,0,0,0,0
74,75,113.17325,23.13775,大沥镇,0,0,0,0,0
74,76,113.17325,23.14225,大沥镇,0,0,0,0,0
74,77,113.17325,23.14675,大沥镇,0,0,0,0,0
74,78,113.17325,23.15125,大沥镇,0,0,0,0,0
74,79,113.17325,23.15575,大沥镇,0,0,0,0,0
74,80,113.17325,23.16025,大沥镇,0,0,0,0,0
74,81,113.17325,23.16475,大沥镇,0,0,0,0,0
74,82,113.17325,23.16925,里水镇,0,0,0,0,0
74,83,113.17325,23.17375,里水镇,0,0,0,0,0
74,84,113.17325,23.17825,里水镇,0,0,0,0,0
74,85,113.17325,23.18275,里水镇,0,0,0,0,0
74,86,113.17325,23.18725,里水镇,0,0,0,0,0
74,87,113.17325,23.19175,里水镇,2,2,0,0,0
74,88,113.17325,23.19625,里水镇,2,2,0,0,0
74,89,113.17325,23.20075,里水镇,0,0,0,0,0
74,90,113.17325,23.20525,里水镇,0,0,0,0,0
74,91,113.17325,23.20975,里水镇,0,0,0,0,0
74,92,113.17325,23.21425,里水镇,0,0,0,0,0
74,93,113.17325,23.21875,里水镇,0,0,0,0,0
74,94,113.17325,23.22325,未标注,0,0,0,0,0
74,95,113.17325,23.22775,未标注,0,0,0,0,0
74,96,113.17325,23.23225,未标注,0,0,0,0,0
74,97,113.17325,23.23675,未标注,0,0,0,0,0
74,98,113.17325,23.24125,里水镇,0,0,0,0,0
74,99,113.17325,23.24575,里水镇,0,0,0,0,0
74,100,113.17325,23.25025,里水镇,0,0,0,0,0
74,101,113.17325,23.25475,里水镇,0,0,0,0,0
74,102,113.17325,23.25925,里水镇,0,0,0,0,0
74,103,113.17325,23.26375,里水镇,0,0,0,0,0
74,104,113.17325,23.26825,里水镇,0,0,0,0,0
74,105,113.17325,23.27275,里水镇,0,0,0,0,0
75,43,113.17775,22.99375,未标注,0,0,0,0,0
75,44,113.17775,22.99825,桂城街道,0,0,0,0,0
75,45,113.17775,23.00275,桂城街道,1,1,0,0,0
75,46,113.17775,23.00725,桂城街道,0,0,0,0,0
75,47,113.17775,23.01175,桂城街道,0,0,0,0,0
75,48,113.17775,23.01625,桂城街道,0,0,0,0,0
75,49,113.17775,23.02075,桂城街道,0,0,0,0,0
75,50,113.17775,23.02525,桂城街道,0,0,0,0,0
75,51,113.17775,23.02975,桂城街道,0,0,0,0,0
75,52,113.17775,23.03425,桂城街道,0,0,0,0,0
75,53,113.17775,23.03875,桂城街道,0,0,0,0,0
75,54,113.17775,23.04325,桂城街道,0,0,0,0,0
75,55,113.17775,23.04775,桂城街道,0,0,0,0,0
75,56,113.17775,23.05225,桂城街道,0,0,0,0,0
75,57,113.17775,23.05675,桂城街道,0,0,0,0,0
75,58,113.17775,23.06125,桂城街道,2,1,0,0,0
75,59,113.17775,23.06575,未标注,2,1,0,0,0
75,61,113.17775,23.07475,未标注,0,0,0,0,0
75,62,113.17775,23.07925,未标注,2,2,0,0,0
75,63,113.17775,23.08375,大沥镇,0,0,0,0,0
75,64,113.17775,23.08825,大沥镇,0,0,0,0,0
75,65,113.17775,23.09275,大沥镇,0,0,0,0,0
75,66,113.17775,23.09725,大沥镇,1,1,0,0,0
75,67,113.17775,23.10175,大沥镇,1,1,0,0,0
75,68,113.17775,23.10625,大沥镇,0,0,0,0,0
75,69,113.17775,23.11075,大沥镇,1,1,0,0,0
75,70,113.17775,23.11525,大沥镇,0,0,0,0,0
75,71,113.17775,23.11975,大沥镇,0,0,0,0,0
75,72,113.17775,23.12425,大沥镇,0,0,0,0,0
75,73,113.17775,23.12875,大沥镇,0,0,0,0,0
75,74,113.17775,23.13325,大沥镇,0,0,0,0,0
75,75,113.17775,23.13775,大沥镇,0,0,0,0,0
75,76,113.17775,23.14225,大沥镇,0,0,0,0,0
75,77,113.17775,23.14675,大沥镇,0,0,0,0,0
75,78,113.17775,23.15125,大沥镇,0,0,0,0,0
75,79,113.17775,23.15575,大沥镇,0,0,0,0,0
75,80,113.17775,23.16025,大沥镇,0,0,0,0,0
75,81,113.17775,23.16475,大沥镇,0,0,0,0,0
75,82,113.17775,23.16925,大沥镇,0,0,0,0,0
75,83,113.17775,23.17375,里水镇,0,0,0,0,0
75,84,113.17775,23.17825,里水镇,0,0,0,0,0
75,85,113.17775,23.18275,里水镇,0,0,0,0,0
75,86,113.17775,23.18725,里水镇,0,0,0,0,0
75,87,113.17775,23.19175,里水镇,0,0,0,0,0
75,88,113.17775,23.19625,里水镇,0,0,0,0,0
75,89,113.17775,23.20075,里水镇,0,0,0,0,0
75,90,113.17775,23.20525,里水镇,0,0,0,0,0
75,91,113.17775,23.20975,里水镇,0,0,0,0,0
75,92,113.17775,23.21425,里水镇,0,0,0,0,0
75,93,113.17775,23.21875,未标注,0,0,0,0,0
75,94,113.17775,23.22325,未标注,0,0,0,0,0
75,95,113.17775,23.22775,未标注,0,0,0,0,0
75,98,113.17775,23.24125,未标注,0,0,0,0,0
75,99,113.17775,23.24575,未标注,0,0,0,0,0
75,100,113.17775,23.25025,未标注,0,0,0,0,0
75,101,113.17775,23.25475,未标注,0,0,0,0,0
75,102,113.17775,23.25925,未标注,0,0,0,0,0
75,103,113.17775,23.26375,未标注,0,0,0,0,0
75,104,113.17775,23.26825,未标注,0,0,0,0,0
76,44,113.18225,22.99825,未标注,0,0,0,0,0
76,45,113.18225,23.00275,未标注,0,0,0,0,0
76,46,113.18225,23.00725,桂城街道,0,0,0,0,0
76,47,113.18225,23.01175,桂城街道,0,0,0,0,0
76,48,113.18225,23.01625,桂城街道,0,0,0,0,0
76,49,113.18225,23.02075,桂城街道,0,0,0,0,0
76,50,113.18225,23.02525,桂城街道,0,0,0,0,0
76,51,113.18225,23.02975,桂城街道,0,0,0,0,0
76,52,113.18225,23.03425,桂城街道,0,0,0,0,0
76,53,113.18225,23.03875,桂城街道,0,0,0,0,0
76,54,113.18225,23.04325,桂城街道,1,1,0,0,0
76,55,113.18225,23.04775,桂城街道,1,1,0,0,0
76,56,113.18225,23.05225,桂城街道,0,0,0,0,0
76,57,113.18225,23.05675,桂城街道,0,0,0,0,0
76,58,113.18225,23.06125,未标注,0,0,0,0,0
76,62,113.18225,23.07925,未标注,2,2,0,0,0
76,63,113.18225,23.08375,大沥镇,0,0,0,0,0
76,64,113.18225,23.08825,大沥镇,0,0,0,0,0
76,65,113.18225,23.09275,大沥镇,0,0,0,0,0
76,66,113.18225,23.09725,大沥镇,1,1,0,0,0
76,67,113.18225,23.10175,大沥镇,1,1,0,0,0
76,68,113.18225,23.10625,大沥镇,0,0,0,0,0
76,69,113.18225,23.11075,大沥镇,0,0,0,0,0
76,70,113.18225,23.11525,大沥镇,0,0,0,0,0
76,71,113.18225,23.11975,大沥镇,0,0,0,0,0
76,72,113.18225,23.12425,大沥镇,0,0,0,0,0
76,73,113.18225,23.12875,大沥镇,0,0,0,0,0
76,74,113.18225,23.13325,大沥镇,0,0,0,0,0
76,75,113.18225,23.13775,大沥镇,0,0,0,0,0
76,76,113.18225,23.14225,大沥镇,0,0,0,0,0
76,77,113.18225,23.14675,大沥镇,0,0,0,0,0
76,78,113.18225,23.15125,大沥镇,0,0,0,0,0
76,79,113.18225,23.15575,大沥镇,0,0,0,0,0
76,80,113.18225,23.16025,未标注,0,0,0,0,0
76,81,113.18225,23.16475,大沥镇,0,0,0,0,0
76,82,113.18225,23.16925,大沥镇,0,0,0,0,0
76,83,113.18225,23.17375,里水镇,0,0,0,0,0
76,84,113.18225,23.17825,里水镇,0,0,0,0,0
76,85,113.18225,23.18275,里水镇,0,0,0,0,0
76,86,113.18225,23.18725,里水镇,0,0,0,0,0
76,87,113.18225,23.19175,里水镇,0,0,0,0,0
76,88,113.18225,23.19625,里水镇,0,0,0,0,0
76,89,113.18225,23.20075,里水镇,0,0,0,0,0
76,90,113.18225,23.20525,里水镇,0,0,0,0,0
76,91,113.18225,23.20975,里水镇,0,0,0,0,0
76,92,113.18225,23.21425,里水镇,0,0,0,0,0
77,46,113.18675,23.00725,未标注,0,0,0,0,0
77,47,113.18675,23.01175,桂城街道,0,0,0,0,0
77,48,113.18675,23.01625,桂城街道,0,0,0,0,0
77,49,113.18675,23.02075,桂城街道,0,0,0,0,0
77,50,113.18675,23.02525,桂城街道,0,0,0,0,0
77,51,113.18675,23.02975,桂城街道,0,0,0,0,0
77,52,113.18675,23.03425,桂城街道,0,0,0,0,0
77,53,113.18675,23.03875,桂城街道,0,0,0,0,0
77,54,113.18675,23.04325,桂城街道,0,0,0,0,0
77,55,113.18675,23.04775,桂城街道,0,0,0,0,0
77,56,113.18675,23.05225,桂城街道,0,0,0,0,0
77,57,113.18675,23.05675,桂城街道,0,0,0,0,0
77,63,113.18675,23.08375,未标注,0,0,0,0,0
77,64,113.18675,23.08825,大沥镇,0,0,0,0,0
77,65,113.18675,23.09275,大沥镇,0,0,0,0,0
77,66,113.18675,23.09725,大沥镇,0,0,0,0,0
77,67,113.18675,23.10175,大沥镇,0,0,0,0,0
77,68,113.18675,23.10625,大沥镇,0,0,0,0,0
77,69,113.18675,23.11075,大沥镇,0,0,0,0,0
77,70,113.18675,23.11525,大沥镇,0,0,0,0,0
77,71,113.18675,23.11975,大沥镇,0,0,0,0,0
77,72,113.18675,23.12425,大沥镇,0,0,0,0,0
77,73,113.18675,23.12875,大沥镇,0,0,0,0,0
77,74,113.18675,23.13325,大沥镇,0,0,0,0,0
77,75,113.18675,23.13775,大沥镇,0,0,0,0,0
77,76,113.18675,23.14225,大沥镇,0,0,0,0,0
77,77,113.18675,23.14675,大沥镇,0,0,0,0,0
77,78,113.18675,23.15125,未标注,0,0,0,0,0
77,80,113.18675,23.16025,未标注,0,0,0,0,0
77,81,113.18675,23.16475,未标注,0,0,0,0,0
77,82,113.18675,23.16925,大沥镇,0,0,0,0,0
77,83,113.18675,23.17375,大沥镇,0,0,0,0,0
77,84,113.18675,23.17825,里水镇,0,0,0,0,0
77,85,113.18675,23.18275,里水镇,0,0,0,0,0
77,86,113.18675,23.18725,里水镇,0,0,0,0,0
77,87,113.18675,23.19175,里水镇,0,0,0,0,0
77,88,113.18675,23.19625,里水镇,0,0,0,0,0
77,89,113.18675,23.20075,里水镇,0,0,0,0,0
77,90,113.18675,23.20525,里水镇,0,0,0,0,0
77,91,113.18675,23.20975,里水镇,0,0,0,0,0
77,92,113.18675,23.21425,未标注,0,0,0,0,0
78,46,113.19125,23.00725,未标注,0,0,0,0,0
78,47,113.19125,23.01175,桂城街道,0,0,0,0,0
78,48,113.19125,23.01625,桂城街道,0,0,0,0,0
78,49,113.19125,23.02075,桂城街道,0,0,0,0,0
78,50,113.19125,23.02525,桂城街道,0,0,0,0,0
78,51,113.19125,23.02975,桂城街道,0,0,0,0,0
78,52,113.19125,23.03425,桂城街道,0,0,0,0,0
78,53,113.19125,23.03875,桂城街道,0,0,0,0,0
78,54,113.19125,23.04325,桂城街道,0,0,0,0,0
78,55,113.19125,23.04775,桂城街道,0,0,0,0,0
78,56,113.19125,23.05225,桂城街道,0,0,0,0,0
78,57,113.19125,23.05675,桂城街道,0,0,0,0,0
78,63,113.19125,23.08375,未标注,0,0,0,0,0
78,64,113.19125,23.08825,大沥镇,0,0,0,0,0
78,65,113.19125,23.09275,大沥镇,0,0,0,0,0
78,66,113.19125,23.09725,大沥镇,0,0,0,0,0
78,67,113.19125,23.10175,大沥镇,0,0,0,0,0
78,68,113.19125,23.10625,大沥镇,0,0,0,0,0
78,69,113.19125,23.11075,大沥镇,0,0,0,0,0
78,70,113.19125,23.11525,大沥镇,1,1,0,0,0
78,71,113.19125,23.11975,大沥镇,1,1,0,0,0
78,72,113.19125,23.12425,大沥镇,0,0,0,0,0
78,73,113.19125,23.12875,大沥镇,0,0,0,0,0
78,74,113.19125,23.13325,大沥镇,0,0,0,0,0
78,75,113.19125,23.13775,大沥镇,0,0,0,0,0
78,76,113.19125,23.14225,大沥镇,0,0,0,0,0
78,81,113.19125,23.16475,未标注,0,0,0,0,0
78,82,113.19125,23.16925,未标注,0,0,0,0,0
78,83,113.19125,23.17375,里水镇,0,0,0,0,0
78,84,113.19125,23.17825,里水镇,0,0,0,0,0
78,85,113.19125,23.18275,里水镇,0,0,0,0,0
78,86,113.19125,23.18725,里水镇,0,0,0,0,0
78,87,113.19125,23.19175,里水镇,0,0,0,0,0
78,88,113.19125,23.19625,里水镇,1,1,0,0,0
78,89,113.19125,23.20075,里水镇,0,0,0,0,0
78,90,113.19125,23.20525,里水镇,0,0,0,0,0
78,91,113.19125,23.20975,里水镇,0,0,0,0,0
78,92,113.19125,23.21425,未标注,0,0,0,0,0
79,46,113.19575,23.00725,未标注,0,0,0,0,0
79,47,113.19575,23.01175,桂城街道,0,0,0,0,0
